5750 0 1 3 2 5 4 6 7 9 8 10 11 12 13 14 15
5800 0 1 3 2 5 4 6 7 9 8 10 11 12 13 14 15
5850 0 1 3 2 5 4 6 7 9 8 10 11 12 13 14 15
5900 0 1 3 2 5 4 6 7 9 8 10 11 12 13 14 15
5950 0 1 3 2 5 4 6 7 9 8 10 11 12 13 14 15
6000 0 2 4 1 6 3 5 8 10 7 9 11 12 14 13 15
6050 0 2 4 1 6 3 5 8 10 7 9 11 12 14 13 15
6100 0 2 4 1 6 3 5 8 10 7 9 11 12 14 13 15
6150 0 2 4 1 6 3 5 8 10 7 9 11 12 14 13 15
6200 0 2 4 1 6 3 5 8 10 7 9 11 12 14 13 15
6250 0 2 4 1 6 3 5 8 10 7 9 11 12 14 13 15
6300 0 2 4 1 6 3 5 8 10 7 9 11 12 14 13 15
6350 0 2 4 1 6 3 5 8 10 7 9 11 12 14 13 15
6400 0 2 4 1 6 3 5 8 10 7 9 11 12 14 13 15
6450 0 2 4 1 6 3 5 8 10 7 9 11 12 14 13 15
6500 0 2 4 1 6 3 5 8 10 7 9 11 12 14 13 15
6550 0 2 4 1 6 3 5 8 10 7 9 11 12 14 13 15
6600 0 2 4 1 6 3 5 8 10 7 9 11 12 14 13 15
6650 0 2 4 1 6 3 5 8 10 7 9 11 12 14 13 15
6700 0 2 4 1 6 3 5 8 10 7 9 11 12 14 13 15
6750 0 2 4 1 6 3 5 8 10 7 9 11 12 14 13 15
6800 0 2 4 1 6 3 5 8 10 7 9 11 12 14 13 15
6850 0 2 4 1 6 3 5 8 10 7 9 11 12 14 13 15
6900 0 2 4 1 6 3 5 8 10 7 9 11 12 14 13 15
6950 0 2 4 1 6 3 5 8 10 7 9 11 12 14 13 15
7000 1 2 5 0 6 3 4 8 10 7 9 11 12 15 13 14
7050 1 2 5 0 6 3 4 8 10 7 9 11 12 15 13 14
7100 1 2 5 0 6 3 4 8 10 7 9 11 12 15 13 14
7150 1 2 5 0 6 3 4 8 10 7 9 11 12 15 13 14
7200 1 2 5 0 6 3 4 8 10 7 9 11 12 15 13 14
7250 1 2 5 0 6 3 4 8 10 7 9 11 12 15 13 14
7300 1 2 5 0 6 3 4 8 10 7 9 11 12 15 13 14
7350 1 2 5 0 6 3 4 8 10 7 9 11 12 15 13 14
7400 1 2 5 0 6 3 4 8 10 7 9 11 12 15 13 14
7450 1 2 5 0 6 3 4 8 10 7 9 11 12 15 13 14
7500 1 2 5 0 6 3 4 8 10 7 9 11 12 15 13 14
7550 1 2 5 0 6 3 4 8 10 7 9 11 12 15 13 14
7600 1 2 5 0 6 3 4 8 10 7 9 11 12 15 13 14
7650 1 2 5 0 6 3 4 8 10 7 9 11 12 15 13 14
7700 1 2 5 0 6 3 4 8 10 7 9 11 12 15 13 14
7750 1 2 5 0 6 3 4 8 10 7 9 11 12 15 13 14
7800 1 2 5 0 6 3 4 8 10 7 9 11 12 15 13 14
7850 1 2 5 0 6 3 4 8 10 7 9 11 12 15 13 14
7900 1 2 5 0 6 3 4 8 10 7 9 11 12 15 13 14
7950 1 2 5 0 6 3 4 8 10 7 9 11 12 15 13 14
8000 0 2 5 1 6 3 4 9 11 7 8 10 13 14 12 15
8050 0 2 5 1 6 3 4 9 11 7 8 10 13 14 12 15
8100 0 2 5 1 6 3 4 9 11 7 8 10 13 14 12 15
8150 0 2 5 1 6 3 4 9 11 7 8 10 13 14 12 15
8200 0 2 5 1 6 3 4 9 11 7 8 10 13 14 12 15
8250 0 2 5 1 6 3 4 9 11 7 8 10 13 14 12 15
8300 0 2 5 1 6 3 4 9 11 7 8 10 13 14 12 15
8350 0 2 5 1 6 3 4 9 11 7 8 10 13 14 12 15
8400 0 2 5 1 6 3 4 9 11 7 8 10 13 14 12 15
8450 0 2 5 1 6 3 4 9 11 7 8 10 13 14 12 15
8500 0 2 5 1 6 3 4 9 11 7 8 10 13 14 12 15
8550 0 2 5 1 6 3 4 9 11 7 8 10 13 14 12 15
8600 0 2 5 1 6 3 4 9 11 7 8 10 13 14 12 15
8650 0 2 5 1 6 3 4 9 11 7 8 10 13 14 12 15
8700 0 2 5 1 6 3 4 9 11 7 8 10 13 14 12 15
8750 0 2 5 1 6 3 4 9 11 7 8 10 13 14 12 15
8800 0 2 5 1 6 3 4 9 11 7 8 10 13 14 12 15
8850 0 2 5 1 6 3 4 9 11 7 8 10 13 14 12 15
8900 0 2 5 1 6 3 4 9 11 7 8 10 13 14 12 15
8950 0 2 5 1 6 3 4 9 11 7 8 10 13 14 12 15
9000 0 2 5 1 6 4 3 9 11 8 7 10 13 14 12 15
9050 0 2 5 1 6 4 3 9 11 8 7 10 13 14 12 15
9100 0 2 5 1 6 4 3 9 11 8 7 10 13 14 12 15
9150 0 2 5 1 6 4 3 9 11 8 7 10 13 14 12 15
9200 0 2 5 1 6 4 3 9 11 8 7 10 13 14 12 15
9250 0 2 5 1 6 4 3 9 11 8 7 10 13 14 12 15
9300 0 2 5 1 6 4 3 9 11 8 7 10 13 14 12 15
9350 0 2 5 1 6 4 3 9 11 8 7 10 13 14 12 15
9400 0 2 5 1 6 4 3 9 11 8 7 10 13 14 12 15
9450 0 2 5 1 6 4 3 9 11 8 7 10 13 14 12 15
9500 0 2 5 1 6 4 3 9 11 8 7 10 13 14 12 15
9550 0 2 5 1 6 4 3 9 11 8 7 10 13 14 12 15
9600 0 2 5 1 6 4 3 9 11 8 7 10 13 14 12 15
9650 0 2 5 1 6 4 3 9 11 8 7 10 13 14 12 15
9700 0 2 5 1 6 4 3 9 11 8 7 10 13 14 12 15
9750 0 2 5 1 6 4 3 9 11 8 7 10 13 14 12 15
9800 0 2 5 1 6 4 3 9 11 8 7 10 13 14 12 15
9850 0 2 5 1 6 4 3 9 11 8 7 10 13 14 12 15
9900 0 2 5 1 6 4 3 9 11 8 7 10 13 14 12 15
9950 0 2 5 1 6 4 3 9 11 8 7 10 13 14 12 15
10000 0 2 5 1 6 4 3 10 12 7 8 9 14 13 11 15
10050 0 2 5 1 6 4 3 10 12 7 8 9 14 13 11 15
10100 0 2 5 1 6 4 3 10 12 7 8 9 14 13 11 15
10150 0 2 5 1 6 4 3 10 12 7 8 9 14 13 11 15
10200 0 2 5 1 6 4 3 10 12 7 8 9 14 13 11 15
10250 0 2 5 1 6 4 3 10 12 7 8 9 14 13 11 15
10300 0 2 5 1 6 4 3 10 12 7 8 9 14 13 11 15
10350 0 2 5 1 6 4 3 10 12 7 8 9 14 13 11 15
10400 0 2 5 1 6 4 3 10 12 7 8 9 14 13 11 15
10450 0 2 5 1 6 4 3 10 12 7 8 9 14 13 11 15
10500 0 2 5 1 6 4 3 10 12 7 8 9 14 13 11 15
10550 0 2 5 1 6 4 3 10 12 7 8 9 14 13 11 15
10600 0 2 5 1 6 4 3 10 12 7 8 9 14 13 11 15
10650 0 2 5 1 6 4 3 10 12 7 8 9 14 13 11 15
10700 0 2 5 1 6 4 3 10 12 7 8 9 14 13 11 15
10750 0 2 5 1 6 4 3 10 12 7 8 9 14 13 11 15
10800 0 2 5 1 6 4 3 10 12 7 8 9 14 13 11 15
10850 0 2 5 1 6 4 3 10 12 7 8 9 14 13 11 15
10900 0 2 5 1 6 4 3 10 12 7 8 9 14 13 11 15
10950 0 2 5 1 6 4 3 10 12 7 8 9 14 13 11 15
11000 0 2 5 1 6 4 3 10 11 7 8 9 14 13 12 15
11050 0 2 5 1 6 4 3 10 11 7 8 9 14 13 12 15
11100 0 2 5 1 6 4 3 10 11 7 8 9 14 13 12 15
11150 0 2 5 1 6 4 3 10 11 7 8 9 14 13 12 15
11200 0 2 5 1 6 4 3 10 11 7 8 9 14 13 12 15
11250 0 2 5 1 6 4 3 10 11 7 8 9 14 13 12 15
11300 0 2 5 1 6 4 3 10 11 7 8 9 14 13 12 15
11350 0 2 5 1 6 4 3 10 11 7 8 9 14 13 12 15
11400 0 2 5 1 6 4 3 10 11 7 8 9 14 13 12 15
11450 0 2 5 1 6 4 3 10 11 7 8 9 14 13 12 15
11500 0 2 5 1 6 4 3 10 11 7 8 9 14 13 12 15
11550 0 2 5 1 6 4 3 10 11 7 8 9 14 13 12 15
11600 0 2 5 1 6 4 3 10 11 7 8 9 14 13 12 15
11650 0 2 5 1 6 4 3 10 11 7 8 9 14 13 12 15
11700 0 2 5 1 6 4 3 10 11 7 8 9 14 13 12 15
11750 0 2 5 1 6 4 3 10 11 7 8 9 14 13 12 15
11800 0 2 5 1 6 4 3 10 11 7 8 9 14 13 12 15
11850 0 2 5 1 6 4 3 10 11 7 8 9 14 13 12 15
11900 0 2 5 1 6 4 3 10 11 7 8 9 14 13 12 15
11950 0 2 5 1 6 4 3 10 11 7 8 9 14 13 12 15
12000 0 2 5 1 6 4 3 10 12 7 8 9 13 14 11 15
